System Thermodynamic Data:
index Pressure Temperature mass F phi H S V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2(absolute) rhol rhos viscosity aH2O chisqr
193 2000.00 1018.33 100.000000 0.3403166128255467 0.400845 -1238673.670986 239.996203 35.138922 124.424627 -129.336227 1976.839308 -12.762 -12.762 2.416120 3.133342 3.474 n/a n/a
200 1000.00 985.91 100.000000 0.2962165734685801 0.357311 -1247485.297381 235.845791 35.243850 122.889694 -124.908497 1877.859318 -13.506 -13.506 2.352231 3.107096 3.728 n/a n/a
191 5000.00 1039.65 100.000000 0.3301719116657176 0.389742 -1226828.773443 241.073080 34.482797 123.881699 -122.544463 2028.089487 -11.542 -11.542 2.456746 3.183079 3.441 n/a n/a
191 3500.00 1016.10 100.000000 0.3017780754580936 0.360563 -1235314.646684 238.539828 34.712468 123.318515 -120.213330 1955.601905 -12.468 -12.468 2.411131 3.145650 3.485 n/a n/a
194 2000.00 1016.32 100.000000 0.3352198943412069 0.395660 -1239089.549280 239.673937 35.121257 124.279507 -128.469037 1969.593360 -12.818 -12.818 2.412336 3.132034 3.483 n/a n/a
201 1000.00 983.91 100.000000 0.2922409358467930 0.353191 -1247856.100812 235.551049 35.227234 122.777672 -124.179351 1872.844972 -13.557 -13.557 2.348834 3.106212 3.733 n/a n/a
192 5000.00 1037.66 100.000000 0.3254680874855105 0.384907 -1227229.549592 240.767566 34.469024 123.748919 -121.792484 2020.549735 -11.589 -11.589 2.453148 3.181506 3.449 n/a n/a
192 3500.00 1014.10 100.000000 0.2980065305518078 0.356592 -1235728.746701 238.218385 34.700140 123.219515 -119.584356 1950.646948 -12.547 -12.547 2.408371 3.144236 3.491 n/a n/a
202 1000.00 981.92 100.000000 0.2883504034934785 0.349153 -1248223.899955 235.258231 35.210878 122.667992 -123.463647 1867.963561 -13.607 -13.607 2.345461 3.105348 3.737 n/a n/a
195 2000.00 1014.31 100.000000 0.3302475332550334 0.390591 -1239500.915376 239.354670 35.103903 124.138073 -127.619968 1962.564811 -12.873 -12.873 2.408585 3.130762 3.491 n/a n/a
193 5000.00 1035.67 100.000000 0.3208856117034253 0.380190 -1227626.333931 240.464634 34.455433 123.619203 -121.058478 2013.213129 -11.636 -11.636 2.449579 3.179998 3.457 n/a n/a
203 1000.00 979.92 100.000000 0.2845420801659079 0.345192 -1248588.796439 234.967262 35.194772 122.560567 -122.760938 1863.210085 -13.657 -13.657 2.342112 3.104502 3.741 n/a n/a
193 3500.00 1012.10 100.000000 0.2943151105033783 0.352699 -1236140.538708 237.898236 34.687938 123.123289 -118.968075 1945.875680 -12.625 -12.625 2.405636 3.142867 3.496 n/a n/a
196 2000.00 1012.30 100.000000 0.3253947440213599 0.385634 -1239907.945866 239.038274 35.086848 124.000163 -126.788376 1955.744206 -12.928 -12.928 2.404865 3.129524 3.498 n/a n/a
204 1000.00 977.93 100.000000 0.2808132087112346 0.341307 -1248950.887020 234.678070 35.178907 122.455312 -122.070801 1858.579796 -13.706 -13.706 2.338787 3.103673 3.745 n/a n/a
194 5000.00 1033.68 100.000000 0.3164196896957799 0.375588 -1228019.537508 240.163979 34.442010 123.642659 -120.359001 2010.522568 -11.683 -11.683 2.446041 3.178554 3.464 n/a n/a
194 3500.00 1010.10 100.000000 0.2907011980560406 0.348883 -1236550.113682 237.579314 34.675851 123.029766 -118.364122 1941.283918 -12.704 -12.704 2.402925 3.141542 3.501 n/a n/a
205 1000.00 975.93 100.000000 0.2771611623551228 0.337494 -1249310.263895 234.390588 35.163273 122.352147 -121.392832 1854.068180 -13.756 -13.756 2.335483 3.102862 3.749 n/a n/a
198 2000.00 1008.28 100.000000 0.3160300291353039 0.376040 -1240709.658519 238.413619 35.053592 123.734312 -125.175208 1942.691700 -13.036 -13.036 2.397515 3.127145 3.513 n/a n/a
195 5000.00 1031.68 100.000000 0.3120657199666240 0.371094 -1228409.102237 239.865652 34.428754 123.521431 -119.659191 2003.648321 -11.729 -11.729 2.442533 3.177168 3.472 n/a n/a
206 1000.00 973.94 100.000000 0.2735834366551341 0.333753 -1249667.014981 234.104750 35.147863 122.250997 -120.726644 1849.670942 -13.805 -13.805 2.332202 3.102068 3.752 n/a n/a
199 2000.00 1006.27 100.000000 0.3115097686827433 0.371396 -1241104.647976 238.105138 35.037369 123.606091 -124.392502 1936.443460 -13.090 -13.090 2.393883 3.126002 3.519 n/a n/a
195 3500.00 1008.09 100.000000 0.2868245349660608 0.344835 -1236932.618168 237.281009 34.662736 122.923925 -117.705446 1935.920464 -12.760 -12.760 2.399621 3.140383 3.505 n/a n/a
196 5000.00 1029.69 100.000000 0.3078194892495550 0.366707 -1228795.122744 239.569587 34.415661 123.402871 -118.975386 1996.952083 -11.774 -11.774 2.439053 3.175838 3.479 n/a n/a
200 2000.00 1004.26 100.000000 0.3070923780872555 0.366849 -1241495.917621 237.799081 35.021403 123.480833 -123.625009 1930.370415 -13.144 -13.144 2.390278 3.124887 3.525 n/a n/a
207 1000.00 971.94 100.000000 0.2700776420601451 0.330080 -1250021.224175 233.820494 35.132668 122.151789 -120.071868 1845.383995 -13.854 -13.854 2.328942 3.101290 3.755 n/a n/a

201 2000.00 1002.25 100.000000 0.3027742106110792 0.362395 -1241883.601767 237.495351 35.005684 123.358416 -122.872231 1924.465470 -13.197 -13.197 2.386700 3.123801 3.531 n/a n/a
197 3500.00 1004.09 100.000000 0.2791291986394400 0.336805 -1237674.712994 236.700904 34.636398 122.710571 -116.387440 1925.085008 -12.859 -12.859 2.392733 3.138220 3.513 n/a n/a
197 5000.00 1027.70 100.000000 0.3036770038631904 0.362421 -1229177.727901 239.275693 34.402726 123.286873 -118.307014 1990.426725 -11.819 -11.819 2.435601 3.174560 3.486 n/a n/a
208 1000.00 969.95 100.000000 0.2666414970176854 0.326473 -1250372.971598 233.537761 35.117682 122.054454 -119.428152 1841.203445 -13.902 -13.902 2.325703 3.100528 3.757 n/a n/a
202 2000.00 1000.24 100.000000 0.2985518031414645 0.358032 -1242267.827914 237.193855 34.990205 123.238727 -122.133696 1918.721906 -13.249 -13.249 2.383148 3.122741 3.536 n/a n/a
198 3500.00 1002.08 100.000000 0.2754018750085478 0.332906 -1238041.416594 236.413572 34.623493 122.607080 -115.746301 1919.866730 -12.907 -12.907 2.389320 3.137179 3.516 n/a n/a
209 1000.00 967.95 100.000000 0.2632728215899930 0.322931 -1250722.333822 233.256494 35.102895 121.958926 -118.795160 1837.125581 -13.951 -13.951 2.322485 3.099781 3.760 n/a n/a
203 2000.00 998.24 100.000000 0.2944218642130549 0.353757 -1242648.717183 236.894506 34.974955 123.121655 -121.408951 1913.133357 -13.302 -13.302 2.379620 3.121707 3.541 n/a n/a
199 3500.00 1000.08 100.000000 0.2717514739743014 0.329082 -1238405.345501 236.127966 34.610756 122.505611 -115.116619 1914.775029 -12.956 -12.956 2.385927 3.136165 3.519 n/a n/a
198 5000.00 1025.71 100.000000 0.2996344732350560 0.358233 -1229557.039934 238.983882 34.389943 123.173334 -117.653533 1984.065494 -11.864 -11.864 2.432178 3.173333 3.492 n/a n/a
204 2000.00 996.23 100.000000 0.2903812629856585 0.349567 -1243026.384732 236.597219 34.959929 123.007099 -120.697568 1907.693784 -13.354 -13.354 2.376117 3.120699 3.546 n/a n/a
210 1000.00 965.96 100.000000 0.2599695315320039 0.319452 -1251069.384072 232.976639 35.088303 121.865145 -118.172568 1833.146862 -13.999 -13.999 2.319287 3.099049 3.762 n/a n/a
200 3500.00 998.08 100.000000 0.2681756488405652 0.325329 -1238766.585640 235.844023 34.598184 122.406091 -114.498071 1909.805390 -13.004 -13.004 2.382554 3.135175 3.522 n/a n/a
205 2000.00 994.22 100.000000 0.2864270190862229 0.345459 -1243400.940131 236.301915 34.945118 122.894961 -119.999137 1902.397458 -13.406 -13.406 2.372638 3.119714 3.550 n/a n/a
211 1000.00 963.96 100.000000 0.2567296327905476 0.316034 -1251414.192422 232.698144 35.073897 121.773049 -117.560067 1829.263910 -14.047 -14.047 2.316108 3.098332 3.763 n/a n/a
201 3500.00 996.07 100.000000 0.2646721526709526 0.321647 -1239125.219238 235.561684 34.585770 122.308450 -113.890347 1904.953504 -13.053 -13.053 2.379201 3.134209 3.525 n/a n/a
199 5000.00 1023.71 100.000000 0.2956882970061855 0.354139 -1229933.174852 238.694070 34.377307 123.062159 -117.014427 1977.861994 -11.908 -11.908 2.428782 3.172152 3.499 n/a n/a
206 2000.00 992.21 100.000000 0.2825562932361698 0.341430 -1243772.487710 236.008517 34.930516 122.785148 -119.313265 1897.238932 -13.457 -13.457 2.369181 3.118752 3.554 n/a n/a
202 3500.00 994.07 100.000000 0.2612388328185617 0.318033 -1239481.325018 235.280893 34.573512 122.212624 -113.293152 1900.215255 -13.100 -13.100 2.375866 3.133266 3.527 n/a n/a
212 1000.00 961.97 100.000000 0.2535512163932057 0.312674 -1251756.825978 232.420959 35.059673 121.682583 -116.957363 1825.473499 -14.095 -14.095 2.312949 3.097629 3.765 n/a n/a
200 5000.00 1021.72 100.000000 0.2918350531062827 0.350137 -1230306.242849 238.406180 34.364814 122.953256 -116.389205 1971.810157 -11.951 -11.951 2.425413 3.171016 3.505 n/a n/a
207 2000.00 990.20 100.000000 0.2787663785906804 0.337479 -1244141.126882 235.716954 34.916115 122.677573 -118.639579 1892.213033 -13.509 -13.509 2.365747 3.117813 3.558 n/a n/a
203 3500.00 992.07 100.000000 0.2578736258216083 0.314485 -1239834.978400 235.001594 34.561404 122.118549 -112.706201 1895.586711 -13.148 -13.148 2.372550 3.132346 3.529 n/a n/a
213 1000.00 959.97 100.000000 0.2504324536935758 0.309372 -1252097.349037 232.145036 35.045623 121.593692 -116.364170 1821.772546 -14.143 -14.143 2.309808 3.096940 3.766 n/a n/a
208 2000.00 988.19 100.000000 0.2750546927333558 0.333602 -1244506.952438 235.427155 34.901910 122.572153 -117.977722 1887.314837 -13.560 -13.560 2.362334 3.116896 3.561 n/a n/a
204 3500.00 990.06 100.000000 0.2545745526397323 0.311002 -1240186.251671 234.723736 34.549442 122.026165 -112.129220 1891.064115 -13.195 -13.195 2.369251 3.131447 3.531 n/a n/a
201 5000.00 1019.73 100.000000 0.2880714867241090 0.346223 -1230676.348671 238.120136 34.352460 122.846538 -115.777400 1965.904226 -11.995 -11.995 2.422071 3.169923 3.511 n/a n/a
214 1000.00 957.98 100.000000 0.2473715919453893 0.306126 -1252435.823249 231.870329 35.031743 121.506324 -115.780217 1818.158106 -14.191 -14.191 2.306686 3.096264 3.766 n/a n/a
205 3500.00 988.06 100.000000 0.2513397142066923 0.307581 -1240535.214155 234.447267 34.537624 121.935416 -111.561945 1886.643871 -13.242 -13.242 2.365971 3.130569 3.532 n/a n/a
209 2000.00 986.18 100.000000 0.2714187702607107 0.329798 -1244870.054826 235.139054 34.887894 122.468808 -117.327351 1882.539659 -13.610 -13.610 2.358943 3.115999 3.564 n/a n/a
215 1000.00 955.98 100.000000 0.2443669501757976 0.302933 -1252772.307759 231.596794 35.018027 121.420431 -115.205242 1814.627359 -14.239 -14.239 2.303581 3.095601 3.767 n/a n/a
202 5000.00 1017.74 100.000000 0.2843945000931969 0.342394 -1231043.591951 237.835867 34.340240 122.741923 -115.178568 1960.138734 -12.038 -12.038 2.418755 3.168871 3.517 n/a n/a
206 3500.00 986.06 100.000000 0.2481672872683333 0.304221 -1240881.932369 234.172140 34.525944 121.846247 -111.004124 1882.322541 -13.289 -13.289 2.362708 3.129711 3.534 n/a n/a
216 1000.00 953.99 100.000000 0.2414169153387289 0.299794 -1253106.859341 231.324388 35.004469 121.335964 -114.638994 1811.177608 -14.286 -14.286 2.300495 3.094951 3.767 n/a n/a
210 2000.00 984.17 100.000000 0.2678562559087994 0.326064 -1245230.520403 234.852589 34.874062 122.367462 -116.688138 1877.883035 -13.661 -13.661 2.355571 3.115123 3.567 n/a n/a
207 3500.00 984.05 100.000000 0.2450555204878108 0.300920 -1241226.470163 233.898307 34.514400 121.758604 -110.455513 1878.096832 -13.336 -13.336 2.359462 3.128873 3.534 n/a n/a
203 5000.00 1015.75 100.000000 0.2808011430199340 0.338647 -1231408.067531 237.553304 34.328150 122.639333 -114.592285 1954.508485 -12.080 -12.080 2.415465 3.167857 3.522 n/a n/a
217 1000.00 951.99 100.000000 0.2385199387230283 0.296706 -1253439.532527 231.053071 34.991066 121.252879 -114.081232 1807.806272 -14.333 -14.333 2.297425 3.094314 3.767 n/a n/a
211 2000.00 982.16 100.000000 0.2643648981792505 0.322399 -1245588.431675 234.567698 34.860408 122.268045 -116.059770 1873.340711 -13.711 -13.711 2.352220 3.114267 3.569 n/a n/a
208 3500.00 982.05 100.000000 0.2420027308019817 0.297677 -1241568.888862 233.625725 34.502987 121.672439 -109.915878 1873.963591 -13.382 -13.382 2.356232 3.128053 3.535 n/a n/a
204 5000.00 1013.75 100.000000 0.2772886040970853 0.334981 -1231769.865753 237.272383 34.316188 122.538695 -114.018148 1949.008540 -12.122 -12.122 2.412201 3.166879 3.528 n/a n/a
209 3500.00 980.05 100.000000 0.2390073000000268 0.294490 -1241909.247391 233.354350 34.491704 121.587703 -109.384992 1869.919799 -13.428 -13.428 2.353020 3.127252 3.536 n/a n/a
212 2000.00 980.15 100.000000 0.2609425434123472 0.318800 -1245943.867515 234.284325 34.846928 122.170487 -115.441946 1868.908627 -13.761 -13.761 2.348888 3.113429 3.571 n/a n/a
218 1000.00 950.00 100.000000 0.2332515813864432 0.290171 -1253827.851110 230.735835 35.027900 121.136805 -188.796449 1885.942920 -14.382 -14.382 2.294862 3.083791 3.777 n/a n/a
205 5000.00 1011.76 100.000000 0.2738542025352605 0.331391 -1232129.072726 236.993042 34.304349 122.439936 -113.455771 1943.634199 -12.164 -12.164 2.408962 3.165937 3.533 n/a n/a
210 3500.00 978.04 100.000000 0.2360676715162958 0.291358 -1242247.602395 233.084141 34.480547 121.504350 -108.862639 1865.962560 -13.474 -13.474 2.349823 3.126468 3.536 n/a n/a
213 2000.00 978.14 100.000000 0.2575871302832075 0.315265 -1246296.903371 234.002414 34.833616 122.074724 -114.834378 1864.582912 -13.811 -13.811 2.345575 3.112609 3.573 n/a n/a
211 3500.00 976.04 100.000000 0.2331823474205175 0.288280 -1242584.008352 232.815058 34.469512 121.422337 -108.348609 1862.089098 -13.520 -13.520 2.346642 3.125701 3.535 n/a n/a
206 5000.00 1009.77 100.000000 0.2705673735338797 0.327909 -1232506.068404 236.699405 34.293276 122.351968 -112.915574 1939.022305 -12.222 -12.222 2.406094 3.164815 3.537 n/a n/a
214 2000.00 976.13 100.000000 0.2542966846753949 0.311794 -1246647.611452 233.721911 34.820467 121.980693 -114.236789 1860.359869 -13.861 -13.861 2.342281 3.111808 3.574 n/a n/a
212 3500.00 974.04 100.000000 0.2303498855862275 0.285253 -1242918.517679 232.547062 34.458598 121.341622 -107.842700 1858.296750 -13.565 -13.565 2.343476 3.124951 3.535 n/a n/a
215 2000.00 974.12 100.000000 0.2510693149054134 0.308383 -1246996.060912 233.442765 34.807478 121.888335 -113.648914 1856.235963 -13.910 -13.910 2.339004 3.111023 3.575 n/a n/a
213 3500.00 972.03 100.000000 0.2275688970301839 0.282277 -1243251.180829 232.280118 34.447800 121.262163 -107.344715 1854.582963 -13.610 -13.610 2.340326 3.124217 3.534 n/a n/a
216 2000.00 972.11 100.000000 0.2479032072716732 0.305031 -1247342.318009 233.164929 34.794643 121.797594 -113.070496 1852.207817 -13.960 -13.960 2.335745 3.110255 3.576 n/a n/a
215 3500.00 968.03 100.000000 0.2221560346600171 0.276472 -1243911.161164 231.749239 34.426547 121.106866 -106.371777 1847.381359 -13.701 -13.701 2.334070 3.122795 3.532 n/a n/a
217 2000.00 970.10 100.000000 0.2447966218984204 0.301737 -1247686.446265 232.888355 34.781960 121.708416 -112.501290 1848.272202 -14.009 -14.009 2.332503 3.109504 3.577 n/a n/a
216 3500.00 966.03 100.000000 0.2195216267782065 0.273640 -1244238.570264 231.485237 34.416087 121.030954 -105.896465 1843.888927 -13.745 -13.745 2.330964 3.122106 3.531 n/a n/a
217 3500.00 964.02 100.000000 0.2169336197211779 0.270855 -1244564.317178 231.222150 34.405734 120.956154 -105.428364 1840.465816 -13.790 -13.790 2.327873 3.121432 3.529 n/a n/a
218 2000.00 968.09 100.000000 0.2417478888541708 0.298500 -1248028.506610 232.612998 34.769423 121.620749 -111.941061 1844.426026 -14.057 -14.057 2.329278 3.108768 3.577 n/a n/a
218 3500.00 962.02 100.000000 0.2143908554293700 0.268114 -1244888.443851 230.959948 34.395486 120.882433 -104.967309 1837.109938 -13.834 -13.834 2.324795 3.120771 3.528 n/a n/a
219 2000.00 966.08 100.000000 0.2387554045228719 0.295317 -1248368.557513 232.338815 34.757030 121.534543 -111.389582 1840.666330 -14.106 -14.106 2.326069 3.108047 3.577 n/a n/a
219 3500.00 960.02 100.000000 0.2118922159611315 0.265418 -1245210.990755 230.698601 34.385341 120.809760 -104.513142 1833.819289 -13.878 -13.878 2.321732 3.120123 3.526 n/a n/a
220 2000.00 964.07 100.000000 0.2358176282068986 0.292187 -1248706.655114 232.065765 34.744776 121.449753 -110.846633 1836.990280 -14.155 -14.155 2.322876 3.107341 3.576 n/a n/a
220 3500.00 958.01 100.000000 0.2094366217214274 0.262763 -1245531.996952 230.438079 34.375297 120.738105 -104.065710 1830.591937 -13.922 -13.922 2.318682 3.119489 3.523 n/a n/a
221 2000.00 962.06 100.000000 0.2329330789477267 0.289109 -1249042.853339 231.793807 34.732658 121.366332 -110.312005 1833.395158 -14.203 -14.203 2.319699 3.106649 3.576 n/a n/a
221 3500.00 956.01 100.000000 0.2070230297986346 0.260151 -1245851.500159 230.178354 34.365353 120.667438 -103.624864 1827.426030 -13.966 -13.966 2.315645 3.118867 3.521 n/a n/a
222 3500.00 954.01 100.000000 0.2046504323806782 0.257580 -1246169.536805 229.919400 34.355505 120.597733 -103.190462 1824.319782 -14.010 -14.010 2.312622 3.118257 3.518 n/a n/a
223 3500.00 952.00 100.000000 0.2023178552627412 0.255048 -1246486.142088 229.661190 34.345753 120.528961 -102.762363 1821.271477 -14.054 -14.054 2.309612 3.117659 3.515 n/a n/a
223 2000.00 958.04 100.000000 0.2273180187550516 0.283104 -1249709.756964 231.253017 34.708819 121.203428 -109.266908 1826.437394 -14.299 -14.299 2.313389 3.105307 3.574 n/a n/a
224 3500.00 950.00 100.000000 0.2000243564267389 0.252555 -1246801.350031 229.403699 34.336094 120.461098 -102.340434 1818.279464 -14.097 -14.097 2.306615 3.117073 3.512 n/a n/a
224 2000.00 956.03 100.000000 0.2245848186754199 0.280174 -1250040.560120 230.984111 34.697092 121.123864 -108.756054 1823.069858 -14.347 -14.347 2.310256 3.104656 3.572 n/a n/a
225 2000.00 954.02 100.000000 0.2218994622681970 0.277290 -1250369.659604 230.716153 34.685488 121.045508 -108.252753 1819.773453 -14.395 -14.395 2.307138 3.104017 3.571 n/a n/a
226 2000.00 952.01 100.000000 0.2192607260458370 0.274453 -1250697.099815 230.449109 34.674006 120.968324 -107.756828 1816.545973 -14.442 -14.442 2.304033 3.103391 3.569 n/a n/a
227 2000.00 950.00 100.000000 0.2166674308885297 0.271660 -1251022.923517 230.182947 34.662643 120.892276 -107.268111 1813.385295 -14.490 -14.490 2.300943 3.102777 3.567 n/a n/a
